cmun,municipality,province,altitude,longitude,latitude,Koppen_Climate,description
25164,Penelles,Lleida,283.3288,0.9648493,41.75783,BSk,"Cold Semi-Arid Climate - Dry, but with lower temperatures."
25165,Peramola,Lleida,565.0052,1.267335,42.05858,Cfa,Humid Subtropical - Hot summers with year-round precipitation.
25166,Pinell de Solsonès,Lleida,632.7087,1.399819,41.97115,Cfa,Humid Subtropical - Hot summers with year-round precipitation.
25167,Pinós,Lleida,798.8068,1.542548,41.82774,Cfb,Oceanic Climate - Mild temperatures and consistent rainfall.
25168,"Poal, El",Lleida,213.3557,0.8516847,41.67816,BSk,"Cold Semi-Arid Climate - Dry, but with lower temperatures."
25169,"Pobla de Cérvoles, La",Lleida,675.3557,0.9170161,41.36738,Csa,"Mediterranean Hot Summer - Hot, dry summers and mild, wet winters."
25170,Bellaguarda,Lleida,630.9696,0.7346494,41.33698,Csa,"Mediterranean Hot Summer - Hot, dry summers and mild, wet winters."
25171,"Pobla de Segur, La",Lleida,513.2694,0.9675135,42.24765,Cfa,Humid Subtropical - Hot summers with year-round precipitation.
25172,Ponts,Lleida,365.3082,1.184873,41.91546,Cfa,Humid Subtropical - Hot summers with year-round precipitation.
25173,"Pont de Suert, El",Lleida,829.2844,0.741766,42.40848,Cfb,Oceanic Climate - Mild temperatures and consistent rainfall.
25174,"Portella, La",Lleida,255.1998,0.6422635,41.73891,BSk,"Cold Semi-Arid Climate - Dry, but with lower temperatures."
25175,Prats i Sansor,Lleida,1104.549,1.835709,42.36442,Cfb,Oceanic Climate - Mild temperatures and consistent rainfall.
25176,Preixana,Lleida,310.7234,1.036491,41.6073,BSk,"Cold Semi-Arid Climate - Dry, but with lower temperatures."
25177,Preixens,Lleida,310.299,1.048713,41.79344,BSk,"Cold Semi-Arid Climate - Dry, but with lower temperatures."
25179,Prullans,Lleida,1148.77,1.739284,42.37906,Cfb,Oceanic Climate - Mild temperatures and consistent rainfall.
25180,Puiggròs,Lleida,316.5753,0.8889367,41.55127,BSk,"Cold Semi-Arid Climate - Dry, but with lower temperatures."
25181,Puigverd d'Agramunt,Lleida,347.943,1.121681,41.7764,Cfa,Humid Subtropical - Hot summers with year-round precipitation.
25182,Puigverd de Lleida,Lleida,211.46,0.7346072,41.54462,BSk,"Cold Semi-Arid Climate - Dry, but with lower temperatures."
25183,Rialp,Lleida,716.666,1.135177,42.44348,Cfb,Oceanic Climate - Mild temperatures and consistent rainfall.
25185,Ribera d'Urgellet,Lleida,647.853,1.397222,42.32667,Cfb,Oceanic Climate - Mild temperatures and consistent rainfall.
25186,Riner,Lleida,698.1688,1.572177,41.91756,Cfb,Oceanic Climate - Mild temperatures and consistent rainfall.
25189,Rosselló,Lleida,257.0,0.5957855,41.69844,BSk,"Cold Semi-Arid Climate - Dry, but with lower temperatures."
25190,Salàs de Pallars,Lleida,544.2087,0.9324489,42.21158,Cfa,Humid Subtropical - Hot summers with year-round precipitation.
25191,Sanaüja,Lleida,405.1787,1.309358,41.87391,Cfa,Humid Subtropical - Hot summers with year-round precipitation.
25192,Sant Guim de Freixenet,Lleida,742.983,1.419204,41.65536,Csb,"Mediterranean Warm Summer - Cooler, wet winters and warm, dry summers."
25193,Sant Llorenç de Morunys,Lleida,931.3393,1.590986,42.13683,Cfb,Oceanic Climate - Mild temperatures and consistent rainfall.
25194,Sant Ramon,Lleida,660.8257,1.368338,41.7262,Cfb,Oceanic Climate - Mild temperatures and consistent rainfall.
25196,Sant Esteve de la Sarga,Lleida,906.1107,0.7636091,42.08051,Cfb,Oceanic Climate - Mild temperatures and consistent rainfall.
25197,Sant Guim de la Plana,Lleida,554.3297,1.323612,41.76278,Cfa,Humid Subtropical - Hot summers with year-round precipitation.
25200,Sarroca de Lleida,Lleida,194.3455,0.5611271,41.45986,BSk,"Cold Semi-Arid Climate - Dry, but with lower temperatures."
25201,Sarroca de Bellera,Lleida,958.9928,0.8811588,42.35971,Cfb,Oceanic Climate - Mild temperatures and consistent rainfall.
25202,Senterada,Lleida,735.4564,0.93659,42.3243,Cfb,Oceanic Climate - Mild temperatures and consistent rainfall.
25203,"Seu d'Urgell, La",Lleida,687.3732,1.459659,42.3567,Cfb,Oceanic Climate - Mild temperatures and consistent rainfall.
25204,Seròs,Lleida,105.2147,0.4108175,41.46283,BSk,"Cold Semi-Arid Climate - Dry, but with lower temperatures."
25205,Sidamon,Lleida,230.7424,0.8336361,41.62838,BSk,"Cold Semi-Arid Climate - Dry, but with lower temperatures."
25206,"Soleràs, El",Lleida,389.3676,0.684953,41.41253,Csa,"Mediterranean Hot Summer - Hot, dry summers and mild, wet winters."
25207,Solsona,Lleida,679.2817,1.517701,41.99363,Cfb,Oceanic Climate - Mild temperatures and consistent rainfall.
25208,Soriguera,Lleida,1182.144,1.181662,42.37069,Cfb,Oceanic Climate - Mild temperatures and consistent rainfall.
25209,Sort,Lleida,690.4686,1.128763,42.41024,Cfb,Oceanic Climate - Mild temperatures and consistent rainfall.
25210,Soses,Lleida,124.5909,0.4879092,41.53379,BSk,"Cold Semi-Arid Climate - Dry, but with lower temperatures."
25211,Sudanell,Lleida,156.6789,0.566377,41.55616,BSk,"Cold Semi-Arid Climate - Dry, but with lower temperatures."
25212,Sunyer,Lleida,213.2605,0.5907821,41.52368,BSk,"Cold Semi-Arid Climate - Dry, but with lower temperatures."
25215,Talarn,Lleida,543.7527,0.8992487,42.18497,Cfa,Humid Subtropical - Hot summers with year-round precipitation.
25216,Talavera,Lleida,757.597,1.339084,41.58171,Csb,"Mediterranean Warm Summer - Cooler, wet winters and warm, dry summers."
25217,Tàrrega,Lleida,382.5588,1.139215,41.64686,Csa,"Mediterranean Hot Summer - Hot, dry summers and mild, wet winters."
25218,Tarrés,Lleida,585.189,1.021945,41.42297,Csa,"Mediterranean Hot Summer - Hot, dry summers and mild, wet winters."
25219,Tarroja de Segarra,Lleida,467.2543,1.276916,41.73173,Csa,"Mediterranean Hot Summer - Hot, dry summers and mild, wet winters."
25220,Térmens,Lleida,208.6154,0.7651012,41.71759,BSk,"Cold Semi-Arid Climate - Dry, but with lower temperatures."
25221,Tírvia,Lleida,1019.093,1.244619,42.51525,Cfb,Oceanic Climate - Mild temperatures and consistent rainfall.
25222,Tiurana,Lleida,395.5405,1.241125,41.96695,Cfa,Humid Subtropical - Hot summers with year-round precipitation.
25223,Torà,Lleida,436.7267,1.400911,41.81223,Cfa,Humid Subtropical - Hot summers with year-round precipitation.
25224,"Torms, Els",Lleida,465.9422,0.7221607,41.39453,Csa,"Mediterranean Hot Summer - Hot, dry summers and mild, wet winters."
25225,Tornabous,Lleida,294.4711,1.052611,41.70152,BSk,"Cold Semi-Arid Climate - Dry, but with lower temperatures."
25226,Torrebesses,Lleida,262.0064,0.5939408,41.42481,BSk,"Cold Semi-Arid Climate - Dry, but with lower temperatures."
25227,"Torre de Cabdella, La",Lleida,1300.0,0.9919084,42.46779,Cfb,Oceanic Climate - Mild temperatures and consistent rainfall.
25228,Torrefarrera,Lleida,218.273,0.6067967,41.67339,BSk,"Cold Semi-Arid Climate - Dry, but with lower temperatures."
25230,Torregrossa,Lleida,238.2074,0.8252335,41.58115,BSk,"Cold Semi-Arid Climate - Dry, but with lower temperatures."
25231,Torrelameu,Lleida,202.6676,0.7047597,41.70456,BSk,"Cold Semi-Arid Climate - Dry, but with lower temperatures."
25232,Torres de Segre,Lleida,125.5436,0.5141932,41.53406,BSk,"Cold Semi-Arid Climate - Dry, but with lower temperatures."
25233,Torre-serona,Lleida,194.7614,0.6292645,41.6713,BSk,"Cold Semi-Arid Climate - Dry, but with lower temperatures."
25234,Tremp,Lleida,470.7209,0.8949026,42.16858,Cfa,Humid Subtropical - Hot summers with year-round precipitation.
25238,Vallbona de les Monges,Lleida,494.5486,1.089478,41.52556,Csa,"Mediterranean Hot Summer - Hot, dry summers and mild, wet winters."
25239,"Valls de Valira, Les",Lleida,756.8403,1.459444,42.38445,Cfb,Oceanic Climate - Mild temperatures and consistent rainfall.
25240,Vallfogona de Balaguer,Lleida,232.8295,0.813878,41.75269,BSk,"Cold Semi-Arid Climate - Dry, but with lower temperatures."
25242,Verdú,Lleida,437.169,1.14266,41.61034,Csa,"Mediterranean Hot Summer - Hot, dry summers and mild, wet winters."
25243,Vielha e Mijaran,Lleida,990.1799,0.7956383,42.70165,Cfb,Oceanic Climate - Mild temperatures and consistent rainfall.
25244,Vilagrassa,Lleida,355.2005,1.103577,41.64711,Csa,"Mediterranean Hot Summer - Hot, dry summers and mild, wet winters."
25245,Vilaller,Lleida,980.9213,0.7174102,42.47651,Cfb,Oceanic Climate - Mild temperatures and consistent rainfall.
25247,Vilamòs,Lleida,1260.609,0.725197,42.74807,Cfb,Oceanic Climate - Mild temperatures and consistent rainfall.
25248,Vilanova de Bellpuig,Lleida,293.5143,0.9596246,41.61481,BSk,"Cold Semi-Arid Climate - Dry, but with lower temperatures."
25249,Vilanova de l'Aguda,Lleida,398.3846,1.251806,41.91066,Cfa,Humid Subtropical - Hot summers with year-round precipitation.
25250,Vilanova de Meià,Lleida,608.9849,1.022077,41.99429,Cfa,Humid Subtropical - Hot summers with year-round precipitation.
25251,Vilanova de Segrià,Lleida,255.3218,0.620144,41.71128,BSk,"Cold Semi-Arid Climate - Dry, but with lower temperatures."
25252,Vila-sana,Lleida,249.5091,0.9286443,41.6636,BSk,"Cold Semi-Arid Climate - Dry, but with lower temperatures."
25253,"Vilosell, El",Lleida,655.3639,0.9466231,41.38305,Csa,"Mediterranean Hot Summer - Hot, dry summers and mild, wet winters."
25254,Vilanova de la Barca,Lleida,197.9396,0.7291372,41.68935,BSk,"Cold Semi-Arid Climate - Dry, but with lower temperatures."
25255,Vinaixa,Lleida,483.3008,0.9736408,41.42886,Csa,"Mediterranean Hot Summer - Hot, dry summers and mild, wet winters."
25901,Vall de Cardós,Lleida,938.0867,1.236541,42.58396,Cfb,Oceanic Climate - Mild temperatures and consistent rainfall.
25902,Sant Martí de Riucorb,Lleida,407.3113,1.056111,41.56167,Csa,"Mediterranean Hot Summer - Hot, dry summers and mild, wet winters."
25903,"Guingueta d'Àneu, La",Lleida,950.3268,1.131205,42.59317,Cfb,Oceanic Climate - Mild temperatures and consistent rainfall.
25904,Castell de Mur,Lleida,867.5153,0.8560766,42.10546,Cfa,Humid Subtropical - Hot summers with year-round precipitation.
25905,Ribera d'Ondara,Lleida,557.7328,1.343056,41.62944,Csb,"Mediterranean Warm Summer - Cooler, wet winters and warm, dry summers."
25906,"Valls d'Aguilar, Les",Lleida,643.6229,1.343056,42.29583,Cfb,Oceanic Climate - Mild temperatures and consistent rainfall.
25907,Torrefeta i Florejacs,Lleida,473.3801,1.274761,41.75432,Cfa,Humid Subtropical - Hot summers with year-round precipitation.
25908,Fígols i Alinyà,Lleida,638.1115,1.340002,42.20316,Cfb,Oceanic Climate - Mild temperatures and consistent rainfall.
25909,"Vansa i Fórnols, La",Lleida,1115.894,1.4992,42.2448,Cfb,Oceanic Climate - Mild temperatures and consistent rainfall.
25910,Josa i Tuixén,Lleida,1182.531,1.566849,42.23088,Cfb,Oceanic Climate - Mild temperatures and consistent rainfall.
25911,"Plans de Sió, Els",Lleida,412.8737,1.205951,41.72459,Csa,"Mediterranean Hot Summer - Hot, dry summers and mild, wet winters."
25912,Gimenells i el Pla de la Font,Lleida,258.7494,0.3896494,41.65241,BSk,"Cold Semi-Arid Climate - Dry, but with lower temperatures."
25913,Riu de Cerdanya,Lleida,1174.395,1.826253,42.34556,Cfb,Oceanic Climate - Mild temperatures and consistent rainfall.
26001,Ábalos,La Rioja,590.3367,-2.710933,42.57265,Csb,"Mediterranean Warm Summer - Cooler, wet winters and warm, dry summers."
26002,Agoncillo,La Rioja,346.0684,-2.290619,42.44667,Cfa,Humid Subtropical - Hot summers with year-round precipitation.
26003,Aguilar del Río Alhama,La Rioja,642.4493,-1.994517,41.9618,Cfa,Humid Subtropical - Hot summers with year-round precipitation.
26004,Ajamil de Cameros,La Rioja,1013.896,-2.486093,42.16764,Cfb,Oceanic Climate - Mild temperatures and consistent rainfall.
26005,Albelda de Iregua,La Rioja,527.8994,-2.473416,42.35826,Cfb,Oceanic Climate - Mild temperatures and consistent rainfall.
26006,Alberite,La Rioja,451.6525,-2.440523,42.40607,Cfb,Oceanic Climate - Mild temperatures and consistent rainfall.
26007,Alcanadre,La Rioja,346.884,-2.118423,42.40578,Cfa,Humid Subtropical - Hot summers with year-round precipitation.
26008,Aldeanueva de Ebro,La Rioja,347.0,-1.887112,42.2292,Cfa,Humid Subtropical - Hot summers with year-round precipitation.
26009,Alesanco,La Rioja,565.6456,-2.8169,42.41421,Csb,"Mediterranean Warm Summer - Cooler, wet winters and warm, dry summers."
26010,Alesón,La Rioja,573.7119,-2.690376,42.40511,Csb,"Mediterranean Warm Summer - Cooler, wet winters and warm, dry summers."
26011,Alfaro,La Rioja,308.5974,-1.749326,42.17858,BSk,"Cold Semi-Arid Climate - Dry, but with lower temperatures."
26012,Almarza de Cameros,La Rioja,1069.351,-2.598178,42.21799,Csb,"Mediterranean Warm Summer - Cooler, wet winters and warm, dry summers."
26013,Anguciana,La Rioja,479.3135,-2.908328,42.57567,Csb,"Mediterranean Warm Summer - Cooler, wet winters and warm, dry summers."
26014,Anguiano,La Rioja,652.6512,-2.764917,42.26134,Csb,"Mediterranean Warm Summer - Cooler, wet winters and warm, dry summers."
26015,Arenzana de Abajo,La Rioja,546.6681,-2.7191,42.3866,Csb,"Mediterranean Warm Summer - Cooler, wet winters and warm, dry summers."
26016,Arenzana de Arriba,La Rioja,597.5667,-2.69415,42.3876,Csb,"Mediterranean Warm Summer - Cooler, wet winters and warm, dry summers."
26017,Arnedillo,La Rioja,671.225,-2.235894,42.2122,Cfb,Oceanic Climate - Mild temperatures and consistent rainfall.
26018,Arnedo,La Rioja,529.8414,-2.100014,42.22784,Cfb,Oceanic Climate - Mild temperatures and consistent rainfall.
26019,Arrúbal,La Rioja,356.6617,-2.25173,42.43536,Cfa,Humid Subtropical - Hot summers with year-round precipitation.
26020,Ausejo,La Rioja,559.8897,-2.169606,42.34546,Cfa,Humid Subtropical - Hot summers with year-round precipitation.
26021,Autol,La Rioja,447.7715,-2.006565,42.21553,Cfa,Humid Subtropical - Hot summers with year-round precipitation.
26022,Azofra,La Rioja,549.5315,-2.800831,42.42418,Csb,"Mediterranean Warm Summer - Cooler, wet winters and warm, dry summers."
26023,Badarán,La Rioja,626.2255,-2.808181,42.3673,Csb,"Mediterranean Warm Summer - Cooler, wet winters and warm, dry summers."
26024,Bañares,La Rioja,594.9688,-2.911659,42.46864,Csb,"Mediterranean Warm Summer - Cooler, wet winters and warm, dry summers."
26025,Baños de Rioja,La Rioja,549.6365,-2.945273,42.51219,Csb,"Mediterranean Warm Summer - Cooler, wet winters and warm, dry summers."
26026,Baños de Río Tobía,La Rioja,579.7742,-2.761148,42.33489,Csb,"Mediterranean Warm Summer - Cooler, wet winters and warm, dry summers."
26027,Berceo,La Rioja,725.8651,-2.852499,42.33819,Csb,"Mediterranean Warm Summer - Cooler, wet winters and warm, dry summers."
26028,Bergasa,La Rioja,659.4448,-2.132939,42.25214,Cfa,Humid Subtropical - Hot summers with year-round precipitation.
26029,Bergasillas Bajera,La Rioja,835.3159,-2.158813,42.24489,Cfb,Oceanic Climate - Mild temperatures and consistent rainfall.
26030,Bezares,La Rioja,691.6075,-2.670013,42.37076,Csb,"Mediterranean Warm Summer - Cooler, wet winters and warm, dry summers."
26031,Bobadilla,La Rioja,575.4393,-2.759309,42.31765,Csb,"Mediterranean Warm Summer - Cooler, wet winters and warm, dry summers."
26032,Brieva de Cameros,La Rioja,962.1104,-2.800397,42.16628,Csb,"Mediterranean Warm Summer - Cooler, wet winters and warm, dry summers."
26033,Briñas,La Rioja,451.1893,-2.830334,42.60185,Csb,"Mediterranean Warm Summer - Cooler, wet winters and warm, dry summers."
26034,Briones,La Rioja,502.3963,-2.785056,42.54424,Csb,"Mediterranean Warm Summer - Cooler, wet winters and warm, dry summers."
26035,Cabezón de Cameros,La Rioja,933.9756,-2.51906,42.19762,Cfb,Oceanic Climate - Mild temperatures and consistent rainfall.
26036,Calahorra,La Rioja,350.8057,-1.965034,42.30372,Cfa,Humid Subtropical - Hot summers with year-round precipitation.
26037,Camprovín,La Rioja,655.001,-2.722103,42.35464,Csb,"Mediterranean Warm Summer - Cooler, wet winters and warm, dry summers."
26038,Canales de la Sierra,La Rioja,1034.365,-3.024993,42.14049,Csb,"Mediterranean Warm Summer - Cooler, wet winters and warm, dry summers."
26039,Canillas de Río Tuerto,La Rioja,622.8653,-2.841517,42.39923,Csb,"Mediterranean Warm Summer - Cooler, wet winters and warm, dry summers."
26040,Cañas,La Rioja,644.0715,-2.846487,42.39169,Csb,"Mediterranean Warm Summer - Cooler, wet winters and warm, dry summers."
26041,Cárdenas,La Rioja,569.4557,-2.767255,42.37424,Csb,"Mediterranean Warm Summer - Cooler, wet winters and warm, dry summers."
26042,Casalarreina,La Rioja,499.5124,-2.913199,42.54792,Csb,"Mediterranean Warm Summer - Cooler, wet winters and warm, dry summers."
26043,Castañares de Rioja,La Rioja,544.8438,-2.931715,42.5118,Csb,"Mediterranean Warm Summer - Cooler, wet winters and warm, dry summers."
26044,Castroviejo,La Rioja,957.0941,-2.661105,42.33028,Csb,"Mediterranean Warm Summer - Cooler, wet winters and warm, dry summers."
26045,Cellorigo,La Rioja,779.0795,-2.99873,42.62777,Csb,"Mediterranean Warm Summer - Cooler, wet winters and warm, dry summers."
26046,Cenicero,La Rioja,433.9284,-2.641844,42.48131,Csb,"Mediterranean Warm Summer - Cooler, wet winters and warm, dry summers."
26047,Cervera del Río Alhama,La Rioja,533.9604,-1.95191,42.00699,Cfa,Humid Subtropical - Hot summers with year-round precipitation.
26048,Cidamón,La Rioja,584.6813,-2.879802,42.49515,Csb,"Mediterranean Warm Summer - Cooler, wet winters and warm, dry summers."
26049,Cihuri,La Rioja,487.6716,-2.9222,42.56455,Csb,"Mediterranean Warm Summer - Cooler, wet winters and warm, dry summers."
26050,Cirueña,La Rioja,753.5059,-2.895997,42.41072,Csb,"Mediterranean Warm Summer - Cooler, wet winters and warm, dry summers."
26051,Clavijo,La Rioja,870.1968,-2.425871,42.34995,Cfb,Oceanic Climate - Mild temperatures and consistent rainfall.
26052,Cordovín,La Rioja,591.1239,-2.814371,42.38482,Csb,"Mediterranean Warm Summer - Cooler, wet winters and warm, dry summers."
26053,Corera,La Rioja,524.1997,-2.219425,42.34285,Cfa,Humid Subtropical - Hot summers with year-round precipitation.
26054,Cornago,La Rioja,700.761,-2.093088,42.06551,Cfb,Oceanic Climate - Mild temperatures and consistent rainfall.
26055,Corporales,La Rioja,729.3324,-2.994002,42.43361,Csb,"Mediterranean Warm Summer - Cooler, wet winters and warm, dry summers."
26056,Cuzcurrita de Río Tirón,La Rioja,518.9031,-2.963024,42.54151,Csb,"Mediterranean Warm Summer - Cooler, wet winters and warm, dry summers."
26057,Daroca de Rioja,La Rioja,718.0956,-2.58142,42.37144,Csb,"Mediterranean Warm Summer - Cooler, wet winters and warm, dry summers."
